id,game_id,points,stillborn,survived,declared_equivalent,points_until_equivalent,llm_or_human,opponent_llm_or_human,seconds_since_gamestart,cut,mutated_lines,number_mutated_lines,number_of_messages,author_nickname,author_age,author_degree,author_semester,author_java_experience,author_junit_experience,author_correct_question,opponent_nickname,opponent_age,opponent_degree,opponent_semester,opponent_java_experience,opponent_junit_experience,opponent_correct_question,experiment_round,author_opinion_judged_programming_skill,author_opinion_judged_original,author_opinion_challenged,author_opinion_fun,author_opinion_human_or_ai,opponent_opinion_judged_programming_skill,opponent_opinion_judged_original,opponent_opinion_challenged,opponent_opinion_fun,opponent_opinion_human_or_ai,human_tests_survived,human_tests_killed_by,llm_tests_survived,llm_tests_killed_by,existing_tests_survived,existing_tests_killed_by,future_tests_survived,future_tests_killed_by
u1534,347,2,NO,NO,NO,,Human,LLM,148,ByteVector,64,1,,HobbitHobbit,22.0,Bachelor Informatik,7.0,5.0,3.0,5.0,,,,,,,,2.0,4.0,4.0,3.0,2.0,5.0,,,,,,4,3,46,3,0,0,1,1
u1541,347,0,YES,NO,NO,,Human,LLM,169,ByteVector,68,1,,HobbitHobbit,22.0,Bachelor Informatik,7.0,5.0,3.0,5.0,,,,,,,,2.0,4.0,4.0,3.0,2.0,5.0,,,,,,12,4,30,58,1,1,0,1
u1563,347,1,NO,NO,NO,,Human,LLM,233,ByteVector,"238,244",2,,HobbitHobbit,22.0,Bachelor Informatik,7.0,5.0,3.0,5.0,,,,,,,,2.0,4.0,4.0,3.0,2.0,5.0,,,,,,1,2,24,146,0,0,0,6
u1569,347,1,NO,NO,NO,,Human,LLM,251,ByteVector,241,1,,HobbitHobbit,22.0,Bachelor Informatik,7.0,5.0,3.0,5.0,,,,,,,,2.0,4.0,4.0,3.0,2.0,5.0,,,,,,3,0,37,133,0,0,1,5
u1574,347,9,NO,YES,NO,,Human,LLM,267,ByteVector,172,1,,HobbitHobbit,22.0,Bachelor Informatik,7.0,5.0,3.0,5.0,,,,,,,,2.0,4.0,4.0,3.0,2.0,5.0,,,,,,9,7,364,8,0,0,8,0
u338,320,1,NO,NO,NO,,Human,Human,65,CharRange,"136,148",2,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,9,72,78,727,0,0,1,14
u354,320,0,YES,NO,NO,,Human,Human,100,CharRange,112,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,0,42,0,82,0,1,0,3
u367,320,3,NO,NO,NO,,Human,Human,138,CharRange,103,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,41,2,102,0,1,0,1,2
u404,320,1,NO,NO,NO,,Human,Human,233,CharRange,191,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,3,12,58,49,0,0,0,3
u415,320,3,NO,NO,NO,,Human,Human,258,CharRange,158,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,11,2,82,1,1,0,1,2
u430,320,1,NO,NO,NO,,Human,Human,296,CharRange,177,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,8,11,32,85,0,0,0,2
u439,320,3,NO,NO,NO,,Human,Human,321,CharRange,174,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,11,12,38,80,0,0,2,1
u447,320,0,YES,NO,NO,,Human,Human,344,CharRange,136,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,17,11,113,225,2,1,0,0
u456,320,1,NO,NO,NO,,Human,Human,368,CharRange,204,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,0,9,22,353,0,0,0,2
u467,320,1,NO,NO,NO,,Human,Human,403,CharRange,181,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,6,8,33,53,0,0,0,1
u474,320,0,YES,NO,YES,3.0,Human,Human,435,CharRange,160,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,12,4,52,21,1,0,1,0
u483,320,4,NO,NO,NO,4.0,Human,Human,459,CharRange,153,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,11,3,70,6,1,0,3,1
u486,320,0,YES,NO,NO,,Human,Human,474,CharRange,155,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,5,4,92,203,0,1,0,0
u493,320,1,NO,NO,NO,,Human,Human,496,CharRange,191,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,6,9,58,49,0,0,1,2
u502,320,1,NO,NO,NO,,Human,Human,524,CharRange,"208,209",2,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,0,10,25,392,0,0,0,2
u516,320,0,YES,NO,YES,3.0,Human,Human,571,CharRange,202,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,16,0,471,0,0,0,3,0
u528,320,0,YES,NO,YES,22.0,Human,Human,609,CharRange,34,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,201,0,1263,0,13,0,17,0
u536,320,0,YES,NO,NO,,Human,Human,641,CharRange,"35,36,37",3,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,7,16,30,426,4,3,0,1
u546,320,0,YES,NO,NO,,Human,Human,685,CharRange,79,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,65,35,439,227,5,5,3,1
u552,320,8,NO,NO,NO,,Human,Human,716,CharRange,66,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,43,4,124,0,7,0,0,3
u562,320,0,YES,NO,NO,,Human,Human,773,CharRange,112,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,0,42,0,82,0,1,0,3
u568,320,5,NO,NO,NO,5.0,Human,Human,803,CharRange,54,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,48,2,152,0,2,0,2,1
u573,320,5,NO,NO,NO,5.0,Human,Human,832,CharRange,54,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,48,2,152,0,2,0,2,1
u576,320,8,NO,NO,NO,,Human,Human,853,CharRange,66,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,43,4,124,0,7,0,0,3
u709,320,0,YES,NO,NO,,Human,Human,1763,CharRange,124,1,,TelephoneEarnest,23.0,Bachelor Informatik,5.0,4.0,1.0,4.0,TelephoneHobbit,24.0,Bachelor Internet Computing,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,0,41,26,545,0,7,0,0
u314,326,1,NO,NO,NO,,LLM,Human,20,CharRange,"153,155,158,160",4,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,28,21,411,53,0,0,5,2
u330,326,1,NO,NO,NO,,LLM,Human,51,CharRange,"153,155,160",3,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,18,19,374,52,0,0,3,2
u349,326,1,NO,NO,NO,,LLM,Human,96,CharRange,"153,155,158,160",4,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,22,27,108,356,0,0,2,5
u363,326,0,YES,NO,NO,,LLM,Human,125,CharRange,54,1,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,28,22,46,106,3,1,5,4
u375,326,1,NO,NO,NO,,LLM,Human,156,CharRange,"153,155,158,160",4,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,27,22,352,112,0,0,5,2
u393,326,7,NO,NO,NO,,LLM,Human,200,CharRange,"153,155,158,160",4,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,29,20,188,276,0,0,6,1
u410,326,1,NO,NO,NO,,LLM,Human,246,CharRange,"153,155,160",3,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,18,19,114,312,0,0,2,3
u428,326,2,NO,NO,NO,,LLM,Human,291,CharRange,"153,155,158,160",4,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,27,22,183,281,0,0,2,5
u451,326,2,NO,NO,NO,,LLM,Human,351,CharRange,"153,155,158,160",4,3.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,38,11,393,71,0,0,5,2
u463,326,2,NO,NO,NO,,LLM,Human,396,CharRange,"153,155,158,160",4,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,25,24,126,338,0,0,2,5
u482,326,1,NO,NO,NO,,LLM,Human,456,CharRange,"153,155,158,160",4,3.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,32,17,331,133,0,0,3,4
u490,326,1,NO,NO,NO,,LLM,Human,488,CharRange,"153,155,158,160",4,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,30,19,412,52,0,0,5,2
u498,326,1,NO,NO,NO,,LLM,Human,516,CharRange,"153,155,158,160",4,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,28,21,352,112,0,0,5,2
u513,326,2,NO,NO,NO,,LLM,Human,560,CharRange,"153,155,158,160",4,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,36,13,236,228,1,0,3,3
u527,326,0,YES,NO,NO,,LLM,Human,607,CharRange,"153,155,158,160",4,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,23,26,126,338,0,2,1,4
u533,326,0,YES,NO,NO,,LLM,Human,636,CharRange,"153,160",2,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,13,17,124,25,1,1,2,0
u545,326,0,YES,NO,NO,,LLM,Human,681,CharRange,"153,155,158,160",4,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,33,16,192,272,1,1,3,2
u554,326,0,YES,NO,NO,,LLM,Human,726,CharRange,"153,155,158,160",4,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,27,22,61,403,1,1,3,2
u564,326,0,YES,NO,NO,,LLM,Human,786,CharRange,"153,155,158,160",4,3.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,39,10,316,148,3,1,1,2
u572,326,0,YES,NO,NO,,LLM,Human,830,CharRange,"153,155,158,160",4,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,17,32,38,426,0,4,2,1
u580,326,0,YES,NO,NO,,LLM,Human,876,CharRange,"153,155,158",3,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,22,12,247,149,2,3,0,0
u587,326,0,YES,NO,NO,,LLM,Human,921,CharRange,"153,155,158,160",4,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,17,32,37,427,0,6,1,0
u591,326,0,YES,NO,NO,,LLM,Human,966,CharRange,"153,155,158,160",4,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,34,15,192,272,4,2,0,1
u593,326,2,NO,NO,NO,,LLM,Human,996,CharRange,181,1,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,3,11,0,86,0,0,1,1
u599,326,2,NO,NO,NO,,LLM,Human,1040,CharRange,181,1,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,8,6,34,52,1,0,0,1
u607,326,1,NO,NO,NO,,LLM,Human,1070,CharRange,191,1,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,3,12,58,49,0,0,0,2
u613,326,1,NO,NO,NO,,LLM,Human,1100,CharRange,191,1,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,3,12,58,49,0,0,0,2
u617,326,1,NO,NO,NO,,LLM,Human,1132,CharRange,191,1,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,3,12,58,49,0,0,0,2
u623,326,2,NO,NO,NO,,LLM,Human,1175,CharRange,191,1,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,10,5,73,34,0,0,1,1
u631,326,2,NO,NO,NO,,LLM,Human,1220,CharRange,191,1,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,10,5,73,34,0,0,1,1
u634,326,2,NO,NO,NO,,LLM,Human,1250,CharRange,191,1,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,10,5,73,34,0,0,1,1
u640,326,2,NO,NO,NO,,LLM,Human,1296,CharRange,"203,205",2,2.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,9,7,368,103,0,0,1,2
u644,326,3,NO,NO,NO,,LLM,Human,1325,CharRange,207,1,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,10,6,413,58,0,0,2,1
u650,326,1,NO,NO,NO,,LLM,Human,1356,CharRange,"204,209",2,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,0,14,26,419,0,0,0,2
u654,326,0,YES,NO,NO,,LLM,Human,1386,CharRange,"206,209",2,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,6,10,79,392,0,1,1,1
u659,326,0,YES,NO,NO,,LLM,Human,1416,CharRange,209,1,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,0,10,25,392,0,2,0,0
u663,326,0,YES,NO,NO,,LLM,Human,1446,CharRange,136,1,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,11,17,216,122,1,2,0,0
u670,326,8,NO,NO,NO,,LLM,Human,1475,CharRange,66,1,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,37,10,67,57,6,0,1,1
u680,326,8,NO,NO,NO,,LLM,Human,1535,CharRange,66,1,3.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,37,10,67,57,6,0,1,1
u683,326,7,NO,NO,NO,,LLM,Human,1565,CharRange,66,1,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,32,15,63,61,6,0,0,2
u690,326,0,YES,NO,NO,,LLM,Human,1596,CharRange,66,1,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,29,18,44,80,5,1,0,2
u697,326,7,NO,NO,NO,,LLM,Human,1656,CharRange,66,1,3.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,34,13,84,40,6,0,1,1
u701,326,0,YES,NO,NO,,LLM,Human,1686,CharRange,66,1,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,34,13,85,39,7,1,0,0
u704,326,0,YES,NO,NO,,LLM,Human,1716,CharRange,136,1,1.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,0,28,3,335,0,3,0,0
u712,326,0,YES,NO,NO,,LLM,Human,1775,CharRange,136,1,3.0,,,,,,,,DesertHobbit,29.0,Bachelor Internet Computing,7.0,5.0,4.0,5.0,1.0,,,,,,4.0,3.0,3.0,4.0,3.0,12,16,242,96,1,2,0,0
u321,319,1,NO,NO,NO,,Human,Human,37,CharRange,136,1,,EarnestCollege,20.0,Bachelor Informatik,4.0,4.0,2.0,4.0,TelephoneFriday,23.0,Bachelor Informatik,7.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,0,28,3,335,0,0,0,5
u326,319,1,NO,NO,NO,,Human,Human,47,CharRange,151,1,,EarnestCollege,20.0,Bachelor Informatik,4.0,4.0,2.0,4.0,TelephoneFriday,23.0,Bachelor Informatik,7.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,13,36,52,412,0,0,2,3
u336,319,3,NO,NO,NO,,Human,Human,62,CharRange,152,1,,EarnestCollege,20.0,Bachelor Informatik,4.0,4.0,2.0,4.0,TelephoneFriday,23.0,Bachelor Informatik,7.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,6,15,87,269,0,0,2,1
u346,319,1,NO,NO,NO,,Human,Human,88,CharRange,136,1,,EarnestCollege,20.0,Bachelor Informatik,4.0,4.0,2.0,4.0,TelephoneFriday,23.0,Bachelor Informatik,7.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,18,10,150,188,0,0,1,4
u350,319,1,NO,NO,NO,,Human,Human,97,CharRange,136,1,,EarnestCollege,20.0,Bachelor Informatik,4.0,4.0,2.0,4.0,TelephoneFriday,23.0,Bachelor Informatik,7.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,14,14,157,181,0,0,1,4
u359,319,2,NO,YES,NO,,Human,Human,113,CharRange,155,1,,EarnestCollege,20.0,Bachelor Informatik,4.0,4.0,2.0,4.0,TelephoneFriday,23.0,Bachelor Informatik,7.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,8,1,273,22,0,0,1,0
u362,319,2,NO,YES,NO,,Human,Human,126,CharRange,155,1,,EarnestCollege,20.0,Bachelor Informatik,4.0,4.0,2.0,4.0,TelephoneFriday,23.0,Bachelor Informatik,7.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,5,4,92,203,0,0,1,0
u373,319,2,NO,YES,NO,,Human,Human,147,CharRange,158,1,,EarnestCollege,20.0,Bachelor Informatik,4.0,4.0,2.0,4.0,TelephoneFriday,23.0,Bachelor Informatik,7.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,11,2,82,1,0,0,1,0
u377,319,1,NO,NO,NO,,Human,Human,161,CharRange,157,1,,EarnestCollege,20.0,Bachelor Informatik,4.0,4.0,2.0,4.0,TelephoneFriday,23.0,Bachelor Informatik,7.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,6,22,64,90,0,0,0,2
u384,319,3,NO,YES,NO,,Human,Human,179,CharRange,181,1,,EarnestCollege,20.0,Bachelor Informatik,4.0,4.0,2.0,4.0,TelephoneFriday,23.0,Bachelor Informatik,7.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,13,1,86,0,0,0,2,0
u391,319,3,NO,YES,NO,,Human,Human,198,CharRange,181,1,,EarnestCollege,20.0,Bachelor Informatik,4.0,4.0,2.0,4.0,TelephoneFriday,23.0,Bachelor Informatik,7.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,13,1,86,0,0,0,2,0
u396,319,5,NO,NO,NO,5.0,Human,Human,210,CharRange,136,1,,EarnestCollege,20.0,Bachelor Informatik,4.0,4.0,2.0,4.0,TelephoneFriday,23.0,Bachelor Informatik,7.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,14,14,191,147,0,0,4,1
u405,319,2,NO,YES,NO,,Human,Human,235,CharRange,160,1,,EarnestCollege,20.0,Bachelor Informatik,4.0,4.0,2.0,4.0,TelephoneFriday,23.0,Bachelor Informatik,7.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,12,4,52,21,0,0,1,0
u409,319,2,NO,YES,NO,,Human,Human,247,CharRange,160,1,,EarnestCollege,20.0,Bachelor Informatik,4.0,4.0,2.0,4.0,TelephoneFriday,23.0,Bachelor Informatik,7.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,9,7,55,18,0,0,1,0
